bodyId,neuron_type,assigned_hex1,assigned_hex2
29184,L2,19,17
99203,L3,19,17
91079,L5,19,17
33446,Mi1,19,17
62730,Mi4,19,17
70969,Mi9,19,17
78453,C2,19,17
52844,C3,19,17
68753,Tm1,19,17
73470,Tm2,19,17
105460,Tm4,19,17
139750,Tm9,19,17
132641,Tm20,19,17
37023,T1,19,17
32600,L1,19,18
28572,L2,19,18
86029,L3,19,18
90553,L5,19,18
34189,Mi1,19,18
57363,Mi4,19,18
63139,Mi9,19,18
88560,C2,19,18
52097,C3,19,18
41816,Tm1,19,18
70910,Tm2,19,18
71372,Tm4,19,18
135846,Tm9,19,18
138326,Tm20,19,18
76675,T1,19,18
33704,L1,19,19
29681,L2,19,19
82753,L3,19,19
98446,L5,19,19
33907,Mi1,19,19
51740,Mi4,19,19
100829,Mi9,19,19
78290,C2,19,19
51034,C3,19,19
41322,Tm1,19,19
79854,Tm2,19,19
68081,Tm4,19,19
92010,Tm9,19,19
83738,Tm20,19,19
36798,T1,19,19
36365,L1,19,20
36807,L2,19,20
113138,L3,19,20
94702,L5,19,20
35405,Mi1,19,20
88452,Mi4,19,20
65868,Mi9,19,20
79733,C2,19,20
50407,C3,19,20
45783,Tm1,19,20
50571,Tm2,19,20
77520,Tm4,19,20
147208,Tm9,19,20
103786,Tm20,19,20
37898,T1,19,20
38366,L1,19,21
39087,L2,19,21
114687,L3,19,21
95756,L5,19,21
33462,Mi1,19,21
52496,Mi4,19,21
72226,Mi9,19,21
332251,C2,19,21
52421,C3,19,21
44028,Tm1,19,21
51445,Tm2,19,21
64999,Tm4,19,21
148573,Tm9,19,21
92003,Tm20,19,21
39715,T1,19,21
36579,L1,19,22
39093,L2,19,22
118803,L3,19,22
124977,L5,19,22
55976,Mi1,19,22
554352,Mi4,19,22
102927,Mi9,19,22
109293,C2,19,22
54838,C3,19,22
72022,Tm1,19,22
55158,Tm2,19,22
109289,Tm4,19,22
98585,Tm9,19,22
92607,Tm20,19,22
543532,T1,19,22
39495,L1,19,23
46516,L2,19,23
177269,L3,19,23
103462,L5,19,23
41809,Mi1,19,23
52675,Mi4,19,23
72544,Mi9,19,23
91942,C2,19,23
54816,C3,19,23
46501,Tm1,19,23
50527,Tm2,19,23
74790,Tm4,19,23
62130,Tm9,19,23
97026,Tm20,19,23
43653,T1,19,23
44303,L1,19,24
44668,L2,19,24
152681,L3,19,24
120360,L5,19,24
36994,Mi1,19,24
553913,Mi4,19,24
76883,Mi9,19,24
86196,C2,19,24
61890,C3,19,24
47774,Tm1,19,24
53361,Tm2,19,24
74955,Tm4,19,24
94248,Tm9,19,24
72718,Tm20,19,24
104272,T1,19,24
46641,L1,19,25
44425,L2,19,25
140628,L3,19,25
110421,L5,19,25
40854,Mi1,19,25
84986,Mi4,19,25
73201,Mi9,19,25
90173,C2,19,25
57812,C3,19,25
46598,Tm1,19,25
71123,Tm2,19,25
76823,Tm4,19,25
106936,Tm9,19,25
113837,Tm20,19,25
42234,T1,19,25
40436,L1,19,26
44414,L2,19,26
197329,L3,19,26
111962,L5,19,26
40832,Mi1,19,26
60171,Mi4,19,26
86140,Mi9,19,26
108196,C2,19,26
55325,C3,19,26
71057,Tm1,19,26
55085,Tm2,19,26
86412,Tm4,19,26
164253,Tm9,19,26
121493,Tm20,19,26
52180,T1,19,26
41490,L1,19,27
36157,L2,19,27
126157,L3,19,27
111945,L5,19,27
40219,Mi1,19,27
99369,Mi4,19,27
98954,Mi9,19,27
107458,C2,19,27
57650,C3,19,27
51277,Tm1,19,27
57457,Tm2,19,27
83249,Tm4,19,27
156860,Tm9,19,27
114772,Tm20,19,27
41774,T1,19,27
36542,L1,19,28
31617,L2,19,28
112483,L3,19,28
107226,L5,19,28
41804,Mi1,19,28
68544,Mi4,19,28
81602,Mi9,19,28
90808,C2,19,28
58313,C3,19,28
48092,Tm1,19,28
62331,Tm2,19,28
91610,Tm4,19,28
101187,Tm9,19,28
123012,Tm20,19,28
41372,T1,19,28
32326,L1,19,29
26857,L2,19,29
87531,L3,19,29
106538,L5,19,29
57349,Mi1,19,29
74475,Mi4,19,29
100346,Mi9,19,29
93355,C2,19,29
63686,C3,19,29
54190,Tm1,19,29
63986,Tm2,19,29
87800,Tm4,19,29
112188,Tm9,19,29
119788,Tm20,19,29
78250,T1,19,29
31814,L1,19,30
27563,L2,19,30
103064,L3,19,30
103995,L5,19,30
46481,Mi1,19,30
104773,Mi4,19,30
102032,Mi9,19,30
84865,C2,19,30
55356,C3,19,30
53010,Tm1,19,30
63579,Tm2,19,30
81012,Tm4,19,30
114808,Tm9,19,30
120101,Tm20,19,30
40384,T1,19,30
29790,L1,19,31
25241,L2,19,31
92419,L3,19,31
100437,L5,19,31
41069,Mi1,19,31
124627,Mi4,19,31
95715,Mi9,19,31
87997,C2,19,31
55569,C3,19,31
53389,Tm1,19,31
60106,Tm2,19,31
78771,Tm4,19,31
122525,Tm9,19,31
126951,Tm20,19,31
40498,T1,19,31
18251,L1,19,32
23110,L2,19,32
149329,L3,19,32
120939,L5,19,32
46333,Mi1,19,32
91699,Mi4,19,32
93800,Mi9,19,32
99419,C2,19,32
69178,C3,19,32
50114,Tm1,19,32
53047,Tm2,19,32
92089,Tm4,19,32
103974,Tm9,19,32
119606,Tm20,19,32
38615,T1,19,32
20790,L1,19,33
22743,L2,19,33
37180,L3,19,33
103214,L5,19,33
46531,Mi1,19,33
81317,Mi4,19,33
108428,Mi9,19,33
104938,C2,19,33
55337,C3,19,33
54125,Tm1,19,33
54582,Tm2,19,33
83037,Tm4,19,33
108562,Tm9,19,33
124395,Tm20,19,33
234532,T1,19,33
20630,L1,19,34
18852,L2,19,34
50372,L3,19,34
107555,L5,19,34
51279,Mi1,19,34
85394,Mi4,19,34
110565,Mi9,19,34
109147,C2,19,34
52830,C3,19,34
56285,Tm1,19,34
64031,Tm2,19,34
96164,Tm4,19,34
98460,Tm9,19,34
144261,Tm20,19,34
41530,T1,19,34
34342,L1,19,35
27343,L2,19,35
75218,L3,19,35
127933,L5,19,35
65734,Mi1,19,35
108645,Mi4,19,35
122758,Mi9,19,35
177714,C2,19,35
71465,C3,19,35
67140,Tm1,19,35
93645,Tm2,19,35
186845,Tm9,19,35
143053,Tm20,19,35
45037,T1,19,35
43583,L1,20,5
49742,L2,20,5
91719,L3,20,5
195344,L5,20,5
81824,Mi1,20,5
78634,Mi4,20,5
156230,Mi9,20,5
118758,C2,20,5
81887,C3,20,5
85235,Tm1,20,5
98516,Tm2,20,5
127337,Tm4,20,5
139876,Tm9,20,5
123551,Tm20,20,5
54571,T1,20,5
29259,L1,20,6
50762,L2,20,6
234472,L3,20,6
79959,L5,20,6
51051,Mi1,20,6
52378,Mi4,20,6
97685,Mi9,20,6
96310,C2,20,6
74615,C3,20,6
58929,Tm1,20,6
62500,Tm2,20,6
76235,Tm4,20,6
111037,Tm9,20,6
93379,Tm20,20,6
37646,T1,20,6
27154,L1,20,7
24137,L2,20,7
66388,L3,20,7
93727,L5,20,7
69542,Mi1,20,7
40855,Mi4,20,7
80133,Mi9,20,7
102127,C2,20,7
50944,C3,20,7
47604,Tm1,20,7
51402,Tm2,20,7
67036,Tm4,20,7
90707,Tm9,20,7
78202,Tm20,20,7
36819,T1,20,7
30815,L1,20,8
22775,L2,20,8
72712,L3,20,8
89433,L5,20,8
37095,Mi1,20,8
46053,Mi4,20,8
71456,Mi9,20,8
76701,C2,20,8
55156,C3,20,8
48461,Tm1,20,8
48191,Tm2,20,8
67473,Tm4,20,8
95902,Tm9,20,8
75397,Tm20,20,8
63308,T1,20,8
26900,L1,20,9
30359,L2,20,9
531384,L3,20,9
92140,L5,20,9
32800,Mi1,20,9
36627,Mi4,20,9
66902,Mi9,20,9
74252,C2,20,9
52011,C3,20,9
42644,Tm1,20,9
47092,Tm2,20,9
62725,Tm4,20,9
88659,Tm9,20,9
82213,Tm20,20,9
35069,T1,20,9
32712,L1,20,10
29664,L2,20,10
75586,L3,20,10
85294,L5,20,10
33930,Mi1,20,10
40174,Mi4,20,10
64391,Mi9,20,10
85639,C2,20,10
59092,C3,20,10
66116,Tm1,20,10
49514,Tm2,20,10
67673,Tm4,20,10
87196,Tm9,20,10
78982,Tm20,20,10
34037,T1,20,10
34186,L1,20,11
27406,L2,20,11
67531,L3,20,11
86531,L5,20,11
34272,Mi1,20,11
36097,Mi4,20,11
58232,Mi9,20,11
100252,C2,20,11
49462,C3,20,11
42035,Tm1,20,11
44262,Tm2,20,11
57910,Tm4,20,11
83753,Tm9,20,11
73299,Tm20,20,11
55737,T1,20,11
28762,L1,20,12
27693,L2,20,12
54544,L3,20,12
115136,L5,20,12
33326,Mi1,20,12
51647,Mi4,20,12
56248,Mi9,20,12
84857,C2,20,12
48250,C3,20,12
40611,Tm1,20,12
50651,Tm2,20,12
61037,Tm4,20,12
125993,Tm9,20,12
121948,Tm20,20,12
65003,T1,20,12
27687,L1,20,13
26906,L2,20,13
58932,L3,20,13
85807,L5,20,13
35235,Mi1,20,13
46229,Mi4,20,13
55966,Mi9,20,13
77407,C2,20,13
45705,C3,20,13
43269,Tm1,20,13
48130,Tm2,20,13
61887,Tm4,20,13
86232,Tm9,20,13
78265,Tm20,20,13
34158,T1,20,13
29026,L1,20,14
27104,L2,20,14
62397,L3,20,14
95341,L5,20,14
30997,Mi1,20,14
44099,Mi4,20,14
58917,Mi9,20,14
89058,C2,20,14
50276,C3,20,14
41813,Tm1,20,14
47457,Tm2,20,14
72381,Tm4,20,14
82003,Tm9,20,14
75317,Tm20,20,14
68107,T1,20,14
29431,L1,20,15
25387,L2,20,15
58598,L3,20,15
92557,L5,20,15
31848,Mi1,20,15
45822,Mi4,20,15
61764,Mi9,20,15
86879,C2,20,15
53804,C3,20,15
76410,Tm1,20,15
46588,Tm2,20,15
68190,Tm4,20,15
92650,Tm9,20,15
80593,Tm20,20,15
34074,T1,20,15
23772,L1,20,16
29331,L2,20,16
75625,L3,20,16
94437,L5,20,16
35100,Mi1,20,16
44545,Mi4,20,16
58100,Mi9,20,16
92974,C2,20,16
51918,C3,20,16
43709,Tm1,20,16
49917,Tm2,20,16
108489,Tm4,20,16
93130,Tm9,20,16
79036,Tm20,20,16
36648,T1,20,16
33412,L1,20,17
29000,L2,20,17
80386,L3,20,17
91148,L5,20,17
58862,Mi1,20,17
43024,Mi4,20,17
65863,Mi9,20,17
76179,C2,20,17
56701,C3,20,17
71350,Tm1,20,17
71452,Tm2,20,17
67129,Tm4,20,17
97108,Tm9,20,17
80947,Tm20,20,17
34985,T1,20,17
34233,L1,20,18
31346,L2,20,18
84794,L3,20,18
92451,L5,20,18
59397,Mi1,20,18
542384,Mi4,20,18
93495,Mi9,20,18
81391,C2,20,18
52130,C3,20,18
44772,Tm1,20,18
80623,Tm2,20,18
103052,Tm4,20,18
96240,Tm9,20,18
87591,Tm20,20,18
36230,T1,20,18
38186,L1,20,19
34672,L2,20,19
89449,L3,20,19
105781,L5,20,19
35836,Mi1,20,19
84394,Mi4,20,19
71700,Mi9,20,19
80772,C2,20,19
49223,C3,20,19
75309,Tm1,20,19
49273,Tm2,20,19
66836,Tm4,20,19
106590,Tm9,20,19
87650,Tm20,20,19
58194,T1,20,19
37117,L1,20,20
33112,L2,20,20
101292,L3,20,20
106195,L5,20,20
37000,Mi1,20,20
82598,Mi4,20,20
72364,Mi9,20,20
79780,C2,20,20
50013,C3,20,20
47158,Tm1,20,20
25995,Tm2,20,20
104511,Tm4,20,20
93630,Tm9,20,20
90572,Tm20,20,20
38273,T1,20,20
35021,L1,20,21
30879,L2,20,21
102805,L3,20,21
99831,L5,20,21
65671,Mi1,20,21
80132,Mi4,20,21
73406,Mi9,20,21
120382,C2,20,21
52213,C3,20,21
46027,Tm1,20,21
76020,Tm2,20,21
105399,Tm4,20,21
150312,Tm9,20,21
88492,Tm20,20,21
36194,T1,20,21
39841,L1,20,22
39955,L2,20,22
130867,L3,20,22
105747,L5,20,22
36540,Mi1,20,22
93940,Mi4,20,22
75099,Mi9,20,22
85058,C2,20,22
50106,C3,20,22
44965,Tm1,20,22
80156,Tm2,20,22
69632,Tm4,20,22
152028,Tm9,20,22
94924,Tm20,20,22
41076,T1,20,22
37542,L1,20,23
35970,L2,20,23
109299,L3,20,23
101611,L5,20,23
34933,Mi1,20,23
59179,Mi4,20,23
77579,Mi9,20,23
85468,C2,20,23
57510,C3,20,23
44578,Tm1,20,23
55217,Tm2,20,23
71809,Tm4,20,23
96778,Tm9,20,23
108615,Tm20,20,23
42537,T1,20,23
44106,L1,20,24
51108,L2,20,24
134282,L3,20,24
122543,L5,20,24
72279,Mi1,20,24
92389,Mi4,20,24
123463,Mi9,20,24
96770,C2,20,24
66972,C3,20,24
52480,Tm1,20,24
58026,Tm2,20,24
77984,Tm4,20,24
108989,Tm9,20,24
158604,Tm20,20,24
50014,T1,20,24
47723,L1,20,25
49973,L2,20,25
137892,L3,20,25
111354,L5,20,25
41545,Mi1,20,25
65317,Mi4,20,25
92184,Mi9,20,25
55757,C2,20,25
60628,C3,20,25
49368,Tm1,20,25
55292,Tm2,20,25
72015,Tm4,20,25
108583,Tm9,20,25
117534,Tm20,20,25
47582,T1,20,25
47788,L1,20,26
43359,L2,20,26
144484,L3,20,26
107951,L5,20,26
39505,Mi1,20,26
69785,Mi4,20,26
86447,Mi9,20,26
118814,C2,20,26
60427,C3,20,26
48735,Tm1,20,26
52873,Tm2,20,26
111896,Tm4,20,26
103408,Tm9,20,26
133200,Tm20,20,26
50814,T1,20,26
45299,L1,20,27
47508,L2,20,27
121730,L3,20,27
108888,L5,20,27
48286,Mi1,20,27
101628,Mi4,20,27
86435,Mi9,20,27
92637,C2,20,27
57860,C3,20,27
59318,Tm1,20,27
57988,Tm2,20,27
77141,Tm4,20,27
113308,Tm9,20,27
111048,Tm20,20,27
46377,T1,20,27
43568,L1,20,28
30117,L2,20,28
102933,L3,20,28
121811,L5,20,28
67408,Mi1,20,28
62788,Mi4,20,28
103181,Mi9,20,28
133983,C2,20,28
66508,C3,20,28
50838,Tm1,20,28
62615,Tm2,20,28
83437,Tm4,20,28
106716,Tm9,20,28
168624,Tm20,20,28
87367,T1,20,28
34857,L1,20,29
26022,L2,20,29
103110,L3,20,29
108356,L5,20,29
44438,Mi1,20,29
66858,Mi4,20,29
114341,Mi9,20,29
91147,C2,20,29
61038,C3,20,29
54060,Tm1,20,29
55571,Tm2,20,29
91495,Tm4,20,29
109183,Tm9,20,29
132559,Tm20,20,29
39759,T1,20,29
31377,L1,20,30
26904,L2,20,30
95719,L3,20,30
111285,L5,20,30
46123,Mi1,20,30
78127,Mi4,20,30
145597,Mi9,20,30
100256,C2,20,30
69184,C3,20,30
50488,Tm1,20,30
61455,Tm2,20,30
84526,Tm4,20,30
111639,Tm9,20,30
123652,Tm20,20,30
36066,T1,20,30
31344,L1,20,31
26500,L2,20,31
89197,L3,20,31
93915,L5,20,31
42070,Mi1,20,31
82031,Mi4,20,31
104197,Mi9,20,31
90910,C2,20,31
58448,C3,20,31
52433,Tm1,20,31
60918,Tm2,20,31
88990,Tm4,20,31
106665,Tm9,20,31
121342,Tm20,20,31
41548,T1,20,31
23481,L1,20,32
24201,L2,20,32
68602,L3,20,32
99442,L5,20,32
42693,Mi1,20,32
77240,Mi4,20,32
97020,Mi9,20,32
111952,C2,20,32
57606,C3,20,32
51214,Tm1,20,32
63711,Tm2,20,32
79718,Tm4,20,32
113794,Tm9,20,32
125623,Tm20,20,32
39440,T1,20,32
18284,L1,20,33
25545,L2,20,33
49783,L3,20,33
104308,L5,20,33
43142,Mi1,20,33
78976,Mi4,20,33
101699,Mi9,20,33
85589,C2,20,33
53340,C3,20,33
54553,Tm1,20,33
63541,Tm2,20,33
92802,Tm4,20,33
114042,Tm9,20,33
116107,Tm20,20,33
36278,T1,20,33
24916,L1,20,34
23974,L2,20,34
45196,L3,20,34
110181,L5,20,34
45502,Mi1,20,34
80215,Mi4,20,34
117120,Mi9,20,34
84702,C2,20,34
58064,C3,20,34
54420,Tm1,20,34
68777,Tm2,20,34
96024,Tm4,20,34
105017,Tm9,20,34
136530,Tm20,20,34
38490,T1,20,34
37583,L1,20,35
28567,L2,20,35
97316,L3,20,35
118198,L5,20,35
55357,Mi1,20,35
87037,Mi4,20,35
131072,Mi9,20,35
161060,C2,20,35
75187,C3,20,35
63085,Tm1,20,35
81938,Tm2,20,35
94826,Tm4,20,35
126941,Tm9,20,35
136978,Tm20,20,35
50038,T1,20,35
42977,L1,21,6
64810,L2,21,6
286595,L3,21,6
122546,L5,21,6
71962,Mi1,21,6
78081,Mi4,21,6
142646,Mi9,21,6
77293,C3,21,6
88952,Tm1,21,6
90483,Tm2,21,6
131830,Tm9,21,6
147104,Tm20,21,6
144930,Tm20,21,6
47845,T1,21,6
43731,L1,21,7
46730,L2,21,7
57654,L3,21,7
76408,L5,21,7
48748,Mi1,21,7
54728,Mi4,21,7
108671,Mi9,21,7
100887,C2,21,7
68418,C3,21,7
62363,Tm1,21,7
63105,Tm2,21,7
77376,Tm4,21,7
113474,Tm9,21,7
95129,Tm20,21,7
46756,T1,21,7
26152,L1,21,8
24124,L2,21,8
74758,L3,21,8
96792,L5,21,8
36858,Mi1,21,8
42749,Mi4,21,8
75257,Mi9,21,8
104650,C2,21,8
53386,C3,21,8
44685,Tm1,21,8
50978,Tm2,21,8
64035,Tm4,21,8
85236,Tm9,21,8
85307,Tm20,21,8
40479,T1,21,8
33542,L1,21,9
28221,L2,21,9
34501,L3,21,9
99538,L5,21,9
33740,Mi1,21,9
39686,Mi4,21,9
69940,Mi9,21,9
81052,C2,21,9
57186,C3,21,9
43831,Tm1,21,9
52767,Tm2,21,9
63410,Tm4,21,9
91034,Tm9,21,9
83160,Tm20,21,9
37168,T1,21,9
33814,L1,21,10
23300,L2,21,10
66748,L3,21,10
84209,L5,21,10
34234,Mi1,21,10
38375,Mi4,21,10
63936,Mi9,21,10
106165,C2,21,10
49396,C3,21,10
41531,Tm1,21,10
48611,Tm2,21,10
62659,Tm4,21,10
88850,Tm9,21,10
124836,Tm20,21,10
35151,T1,21,10
32489,L1,21,11
18927,L2,21,11
60412,L3,21,11
93502,L5,21,11
33918,Mi1,21,11
38531,Mi4,21,11
61551,Mi9,21,11
76337,C2,21,11
52487,C3,21,11
42501,Tm1,21,11
47079,Tm2,21,11
62773,Tm4,21,11
84478,Tm9,21,11
71291,Tm20,21,11
30980,T1,21,11
30138,L1,21,12
26433,L2,21,12
55512,L3,21,12
87981,L5,21,12
33614,Mi1,21,12
47263,Mi4,21,12
67225,Mi9,21,12
84802,C2,21,12
45203,C3,21,12
38714,Tm1,21,12
45061,Tm2,21,12
95176,Tm4,21,12
80142,Tm9,21,12
70829,Tm20,21,12
33172,T1,21,12
26411,L1,21,13
26298,L2,21,13
50834,L3,21,13
90001,L5,21,13
63468,Mi1,21,13
48227,Mi4,21,13
56624,Mi9,21,13
77144,C2,21,13
48010,C3,21,13
45474,Tm1,21,13
42983,Tm2,21,13
93168,Tm4,21,13
81734,Tm9,21,13
77181,Tm20,21,13
33751,T1,21,13
29078,L1,21,14
24887,L2,21,14
57710,L3,21,14
84853,L5,21,14
34142,Mi1,21,14
49488,Mi4,21,14
65526,Mi9,21,14
79133,C2,21,14
56616,C3,21,14
41412,Tm1,21,14
52677,Tm2,21,14
62283,Tm4,21,14
87208,Tm9,21,14
79542,Tm20,21,14
34034,T1,21,14
29460,L1,21,15
26703,L2,21,15
67134,L3,21,15
93539,L5,21,15
33216,Mi1,21,15
45666,Mi4,21,15
59693,Mi9,21,15
94730,C2,21,15
454696,C3,21,15
41286,Tm1,21,15
45468,Tm2,21,15
66014,Tm4,21,15
93923,Tm9,21,15
80393,Tm20,21,15
33652,T1,21,15
33154,L1,21,16
28385,L2,21,16
74268,L3,21,16
93261,L5,21,16
35888,Mi1,21,16
44989,Mi4,21,16
59571,Mi9,21,16
75965,C2,21,16
53706,C3,21,16
44437,Tm1,21,16
51069,Tm2,21,16
108741,Tm4,21,16
91392,Tm9,21,16
81249,Tm20,21,16
39545,T1,21,16
34549,L1,21,17
29802,L2,21,17
81679,L3,21,17
98518,L5,21,17
35845,Mi1,21,17
49735,Mi4,21,17
71025,Mi9,21,17
75405,C2,21,17
59885,C3,21,17
43636,Tm1,21,17
71578,Tm2,21,17
64660,Tm4,21,17
93271,Tm9,21,17
148847,Tm20,21,17
39103,T1,21,17
35156,L1,21,18
33635,L2,21,18
86910,L3,21,18
89018,L5,21,18
36446,Mi1,21,18
47942,Mi4,21,18
101923,Mi9,21,18
92925,C2,21,18
59722,C3,21,18
71790,Tm1,21,18
78825,Tm2,21,18
102586,Tm4,21,18
147382,Tm9,21,18
92151,Tm20,21,18
41269,T1,21,18
36786,L1,21,19
33600,L2,21,19
96857,L3,21,19
104424,L5,21,19
34045,Mi1,21,19
87110,Mi4,21,19
70870,Mi9,21,19
89980,C2,21,19
54272,C3,21,19
44686,Tm1,21,19
89305,Tm2,21,19
110703,Tm4,21,19
91732,Tm9,21,19
90974,Tm20,21,19
57402,T1,21,19
33205,L1,21,20
31705,L2,21,20
94021,L3,21,20
101297,L5,21,20
63420,Mi1,21,20
81086,Mi4,21,20
69911,Mi9,21,20
75846,C2,21,20
53388,C3,21,20
76630,Tm1,21,20
82168,Tm2,21,20
108268,Tm4,21,20
100329,Tm9,21,20
150741,Tm20,21,20
69098,T1,21,20
31467,L1,21,21
23321,L2,21,21
155884,L3,21,21
110751,L5,21,21
39158,Mi1,21,21
53586,Mi4,21,21
75234,Mi9,21,21
113290,C2,21,21
52598,C3,21,21
42585,Tm1,21,21
554467,Tm2,21,21
69293,Tm4,21,21
146566,Tm9,21,21
109193,Tm20,21,21
72878,T1,21,21
35091,L1,21,22
28550,L2,21,22
113168,L3,21,22
95258,L5,21,22
36533,Mi1,21,22
54416,Mi4,21,22
107238,Mi9,21,22
81234,C2,21,22
54840,C3,21,22
81903,Tm1,21,22
50681,Tm2,21,22
115504,Tm4,21,22
96016,Tm9,21,22
163113,Tm20,21,22
70023,T1,21,22
42960,L1,21,23
43622,L2,21,23
120612,L3,21,23
108353,L5,21,23
67113,Mi1,21,23
62427,Mi4,21,23
76536,Mi9,21,23
89701,C2,21,23
59160,C3,21,23
77958,Tm1,21,23
80428,Tm2,21,23
112206,Tm4,21,23
159628,Tm9,21,23
160913,Tm20,21,23
48678,T1,21,23
25745,L1,21,24
45688,L2,21,24
137157,L3,21,24
113893,L5,21,24
37853,Mi1,21,24
65713,Mi4,21,24
86262,Mi9,21,24
92177,C2,21,24
57961,C3,21,24
74196,Tm1,21,24
60775,Tm2,21,24
77600,Tm4,21,24
160978,Tm9,21,24
107956,Tm20,21,24
48884,T1,21,24
42830,L1,21,25
44204,L2,21,25
138371,L3,21,25
118302,L5,21,25
40944,Mi1,21,25
95456,Mi4,21,25
88052,Mi9,21,25
102456,C2,21,25
61170,C3,21,25
52715,Tm1,21,25
63146,Tm2,21,25
79853,Tm4,21,25
107832,Tm9,21,25
116041,Tm20,21,25
48440,T1,21,25
43943,L1,21,26
43711,L2,21,26
134202,L3,21,26
117414,L5,21,26
42675,Mi1,21,26
531880,Mi4,21,26
558992,Mi9,21,26
89470,C2,21,26
62516,C3,21,26
73740,Tm1,21,26
57167,Tm2,21,26
76687,Tm4,21,26
97703,Tm9,21,26
109839,Tm20,21,26
48003,T1,21,26
44807,L1,21,27
42369,L2,21,27
142034,L3,21,27
112247,L5,21,27
41522,Mi1,21,27
67797,Mi4,21,27
144471,Mi9,21,27
118290,C2,21,27
62416,C3,21,27
50864,Tm1,21,27
89939,Tm2,21,27
74811,Tm4,21,27
110012,Tm9,21,27
120964,Tm20,21,27
47640,T1,21,27
41332,L1,21,28
38497,L2,21,28
122131,L3,21,28
126218,L5,21,28
40400,Mi1,21,28
82687,Mi4,21,28
96283,Mi9,21,28
109861,C2,21,28
62150,C3,21,28
53202,Tm1,21,28
61434,Tm2,21,28
85499,Tm4,21,28
110537,Tm9,21,28
128250,Tm20,21,28
47702,T1,21,28
36632,L1,21,29
31423,L2,21,29
105151,L3,21,29
97759,L5,21,29
46784,Mi1,21,29
75610,Mi4,21,29
97846,Mi9,21,29
122002,C2,21,29
59271,C3,21,29
50053,Tm1,21,29
64413,Tm2,21,29
84422,Tm4,21,29
111177,Tm9,21,29
119543,Tm20,21,29
39991,T1,21,29
31102,L1,21,30
27573,L2,21,30
548344,L3,21,30
132375,L5,21,30
42052,Mi1,21,30
72120,Mi4,21,30
93778,Mi9,21,30
101042,C2,21,30
59424,C3,21,30
54513,Tm1,21,30
61618,Tm2,21,30
77097,Tm4,21,30
115228,Tm9,21,30
117404,Tm20,21,30
22423,T1,21,30
33511,L1,21,31
26840,L2,21,31
87227,L3,21,31
115991,L5,21,31
44869,Mi1,21,31
65075,Mi4,21,31
94677,Mi9,21,31
110714,C2,21,31
61490,C3,21,31
56558,Tm1,21,31
61188,Tm2,21,31
81162,Tm4,21,31
115162,Tm9,21,31
125534,Tm20,21,31
39980,T1,21,31
262249,L1,21,32
27650,L2,21,32
79352,L3,21,32
104867,L5,21,32
45794,Mi1,21,32
76613,Mi4,21,32
113789,Mi9,21,32
90344,C2,21,32
65673,C3,21,32
49218,Tm1,21,32
65801,Tm2,21,32
86323,Tm4,21,32
115628,Tm9,21,32
130512,Tm20,21,32
51747,T1,21,32
31539,L1,21,33
19839,L2,21,33
92348,L3,21,33
108768,L5,21,33
43045,Mi1,21,33
77516,Mi4,21,33
101385,Mi9,21,33
103253,C2,21,33
60803,C3,21,33
55908,Tm1,21,33
62579,Tm2,21,33
88727,Tm4,21,33
119049,Tm9,21,33
134423,Tm20,21,33
38680,T1,21,33
31557,L1,21,34
26969,L2,21,34
91550,L3,21,34
115119,L5,21,34
48828,Mi1,21,34
70113,Mi4,21,34
101622,Mi9,21,34
89168,C2,21,34
62886,C3,21,34
61620,Tm1,21,34
62789,Tm2,21,34
76623,Tm4,21,34
104820,Tm9,21,34
135752,Tm20,21,34
37629,T1,21,34
27606,L1,21,35
529926,L2,21,35
95115,L3,21,35
103669,L5,21,35
47314,Mi1,21,35
80503,Mi4,21,35
111158,Mi9,21,35
105314,C2,21,35
70009,C3,21,35
51355,Tm1,21,35
63207,Tm2,21,35
86294,Tm4,21,35
108639,Tm9,21,35
134262,Tm20,21,35
542243,T1,21,35
901806,L1,21,36
38734,L2,21,36
43309,L3,21,36
136448,L5,21,36
56896,Mi1,21,36
100369,Mi4,21,36
128312,Mi9,21,36
148997,C2,21,36
76865,C3,21,36
74012,Tm1,21,36
83430,Tm2,21,36
119259,Tm4,21,36
133921,Tm9,21,36
195636,Tm20,21,36
52050,T1,21,36
52066,L1,22,7
57990,L2,22,7
132118,L3,22,7
101249,L5,22,7
68667,Mi1,22,7
73929,Mi4,22,7
135672,Mi9,22,7
162798,C2,22,7
66241,C3,22,7
76661,Tm1,22,7
94150,Tm2,22,7
139075,Tm9,22,7
128887,Tm20,22,7
57951,T1,22,7
45849,L1,22,8
26496,L2,22,8
183599,L3,22,8
137648,L5,22,8
46715,Mi1,22,8
48807,Mi4,22,8
93393,Mi9,22,8
94835,C2,22,8
68256,C3,22,8
56465,Tm1,22,8
62021,Tm2,22,8
73890,Tm4,22,8
114854,Tm9,22,8
136413,Tm20,22,8
42164,T1,22,8
31473,L1,22,9
27988,L2,22,9
72739,L3,22,9
99804,L5,22,9
36222,Mi1,22,9
49921,Mi4,22,9
72286,Mi9,22,9
107125,C2,22,9
57112,C3,22,9
48484,Tm1,22,9
52250,Tm2,22,9
65362,Tm4,22,9
99514,Tm9,22,9
76353,Tm20,22,9
37031,T1,22,9
32295,L1,22,10
25365,L2,22,10
72317,L3,22,10
90383,L5,22,10
34419,Mi1,22,10
43461,Mi4,22,10
