,hex1_id,hex2_id,bin_depth,x,y,z,roi
22554,19,8,12,19632.840315441183,39933.506174955975,39228.06483162661,LOP_R
22555,19,8,13,19641.893312200955,39913.607974727514,39282.259683613935,LOP_R
22556,19,8,14,19651.09791452574,39893.6834844615,39336.47611439454,LOP_R
22557,19,8,15,19660.443471301813,39873.732575042646,39390.71327787848,LOP_R
22558,19,8,16,19669.919214276943,39853.75511735566,39444.98768310127,LOP_R
22559,19,8,17,19679.51437519889,39833.75098228524,39499.33937853737,LOP_R
22560,19,8,18,19689.218185815404,39813.72004071611,39553.7599611923,LOP_R
22561,19,8,19,19699.01987787426,39794.02788504708,39608.23844465893,LOP_R
22562,19,8,20,19708.9086831232,39773.73168695835,39662.76384253013,LOP_R
22563,19,8,21,19717.85425493387,39753.289032250286,39717.32516839877,LOP_R
22564,19,8,22,19725.78850599907,39732.71908982775,39771.91143585771,LOP_R
22565,19,8,23,19733.764202224284,39712.55576547126,39826.51165849983,LOP_R
22566,19,8,24,19741.80534859271,39693.35257222696,39881.117479623375,LOP_R
22567,19,8,25,19749.93595008753,39674.360442306635,39935.82637502971,LOP_R
22568,19,8,26,19758.180011691926,39655.38685003275,39990.33242594408,LOP_R
22569,19,8,27,19766.56153838909,39636.42108503551,40044.78695378281,LOP_R
22570,19,8,28,19775.104535162212,39617.45243694513,40099.18093931276,LOP_R
22571,19,8,29,19783.833006994464,39598.47019539181,40153.50299317968,LOP_R
22572,19,8,30,19792.77095886905,39579.46365000576,40207.74172602934,LOP_R
22573,19,8,31,19801.91672020111,39560.42209817121,40261.88574850748,LOP_R
22574,19,8,32,19810.34453551526,39541.34285154222,40315.92367125985,LOP_R
22575,19,8,33,19818.55807635002,39522.23122511236,40369.84410493222,LOP_R
22576,19,8,34,19826.834278410646,39503.08232613804,40423.63566017034,LOP_R
22577,19,8,35,19835.18161571718,39483.88921012203,40477.28694761997,LOP_R
22578,19,8,36,19843.608414825063,39464.644932567106,40530.78695352186,LOP_R
22579,19,8,37,19852.11047978514,39445.34254897602,40584.15366131947,LOP_R
22580,19,8,38,19860.672139522798,39425.9926359633,40637.40275036988,LOP_R
22581,19,8,39,19869.282346747725,39406.6090650872,40690.53496299072,LOP_R
22582,19,8,40,19877.93923995316,39387.18865173043,40743.551041499646,LOP_R
22583,19,8,41,19886.64095882816,39367.72820898197,40796.451728214284,LOP_R
22584,19,8,42,19895.385643061796,39348.22425486597,40849.23776545227,LOP_R
22585,19,8,43,19904.17143234312,39328.67535206746,40901.90989553126,LOP_R
22586,19,8,44,19912.996466361194,39309.084584600365,40954.468860768866,LOP_R
22587,19,8,45,19921.858884805075,39289.4552997068,41006.915403482744,LOP_R
22588,19,8,46,19930.75682736383,39269.79084462884,41059.25026599055,LOP_R
22589,19,8,47,19939.688433726522,39250.09456660859,41111.47419060987,LOP_R
22590,19,8,48,19948.65184358221,39230.36981288813,41163.58791965841,LOP_R
22591,19,8,49,19957.645196619946,39210.61993070956,41215.592195453755,LOP_R
22592,19,8,50,19966.666632528802,39190.84826731496,41267.48776031359,LOP_R
22593,19,9,0,19477.122073567058,39269.78244349183,38196.18051110385,LOP_R
22594,19,9,1,19483.93275639342,39253.08399737807,38257.29119247473,LOP_R
22595,19,9,2,19490.717551727324,39236.36518696413,38318.415107157285,LOP_R
22596,19,9,3,19497.475009855705,39219.62649528503,38379.55256868692,LOP_R
22597,19,9,4,19504.475893661147,39202.80561256422,38440.703890599034,LOP_R
22598,19,9,5,19511.536077359437,39185.55706396392,38501.86938642902,LOP_R
22599,19,9,6,19518.085464482654,39168.10954504016,38563.04936971225,LOP_R
22600,19,9,7,19524.522504961882,39150.4644388049,38624.24415398414,LOP_R
22601,19,9,8,19530.84668075473,39132.62312827006,38685.45405278008,LOP_R
22602,19,9,9,19537.05747381881,39114.58699644762,38746.67937963546,LOP_R
22603,19,9,10,19543.154366111747,39096.35742634952,38807.920448085686,LOP_R
22604,19,9,11,19549.136839591138,39077.93580098769,38869.17739275374,LOP_R
22605,19,9,12,19555.00437621461,39060.16549151148,38930.41945553836,LOP_R
22606,19,9,13,19560.756457939762,39042.84576616283,38991.62989192731,LOP_R
22607,19,9,14,19566.392566724215,39025.56120479667,39052.820136015696,LOP_R
22608,19,9,15,19571.912184525583,39008.30573806474,39114.04350978813,LOP_R
22609,19,9,16,19577.314793301477,38991.07329661876,39175.31389987168,LOP_R
22610,19,9,17,19582.599875009502,38973.85781111046,39236.62658979796,LOP_R
22611,19,9,18,19587.766911607283,38956.65321219156,39297.97686309855,LOP_R
22612,19,9,19,19592.81538505243,38939.45343051381,39359.12361942463,LOP_R
22613,19,9,20,19597.744777302545,38922.25239672894,39420.14491964917,LOP_R
22614,19,9,21,19602.554570315257,38905.04404148867,39481.21086142424,LOP_R
22615,19,9,22,19607.244246048165,38887.82229544473,39542.33832610582,LOP_R
22616,19,9,23,19611.813079583495,38869.137669098876,39603.54419504987,LOP_R
22617,19,9,24,19616.241621250403,38850.895938086534,39664.845349612384,LOP_R
22618,19,9,25,19620.52514885625,38833.288851273544,39726.25867114933,LOP_R
22619,19,9,26,19624.674699258852,38816.4260614856,39787.80104101667,LOP_R
22620,19,9,27,19628.701309316053,38800.41722154843,39849.489340570355,LOP_R
22621,19,9,28,19633.013854794448,38783.870728801005,39911.34045116641,LOP_R
22622,19,9,29,19639.593759420724,38766.38530537986,39973.371254160775,LOP_R
22623,19,9,30,19646.34168982569,38748.837936368895,40035.39485139838,LOP_R
22624,19,9,31,19653.184142256276,38731.22255241982,40096.83412482042,LOP_R
22625,19,9,32,19660.121131337848,38713.533084184404,40158.30244888819,LOP_R
22626,19,9,33,19667.15267169577,38697.93539885827,40219.78463350462,LOP_R
22627,19,9,34,19674.27877795541,38682.63575254743,40281.2797872276,LOP_R
22628,19,9,35,19681.499464742137,38667.35439814995,40342.78701861504,LOP_R
22629,19,9,36,19688.814746681317,38652.07925862756,40404.30543622484,LOP_R
22630,19,9,37,19696.22463839832,38636.79825694194,40465.83414861489,LOP_R
22631,19,9,38,19703.729154518507,38620.640302368556,40527.372264343096,LOP_R
22632,19,9,39,19711.328309667257,38603.8365698519,40588.918891967376,LOP_R
22633,19,9,40,19719.022118469926,38586.8335821942,40650.47314004561,LOP_R
22634,19,9,41,19725.115445962132,38569.61136666042,40712.0341171357,LOP_R
22635,19,9,42,19730.334723571927,38552.149950515486,40773.60093179555,LOP_R
22636,19,9,43,19735.515890176506,38534.40414469428,40835.17269258306,LOP_R
22637,19,9,44,19742.898884619837,38516.32581230273,40896.748508056124,LOP_R
22638,19,9,45,19750.556254574833,38497.95680579392,40958.32748677265,LOP_R
22639,19,9,46,19758.295672501896,38479.34243764979,41019.90873729055,LOP_R
22640,19,9,47,19766.11545293567,38460.52802035231,41081.4913681677,LOP_R
22641,19,9,48,19774.013910410817,38441.55886638344,41143.074487962,LOP_R
22642,19,9,49,19781.989359462,38422.48028822513,41204.65720523137,LOP_R
22643,19,9,50,19790.040114623866,38403.33759835936,41266.238628533705,LOP_R
22644,19,10,0,20143.979605551547,39396.11880383623,37873.6093803331,LOP_R
22645,19,10,1,20149.036405752322,39379.918316541014,37940.0053822727,LOP_R
22646,19,10,2,20154.124708284424,39363.796498641284,38006.409718297895,LOP_R
22647,19,10,3,20159.245763158455,39347.763921232414,38072.82236969434,LOP_R
22648,19,10,4,20164.400820385,39331.83115540978,38139.243317747685,LOP_R
22649,19,10,5,20169.591129974662,39316.00877226876,38205.672543743596,LOP_R
22650,19,10,6,20174.81794193804,39300.30734290474,38272.11002896771,LOP_R
22651,19,10,7,20180.082506285726,39284.73743841308,38338.55575470569,LOP_R
22652,19,10,8,20185.386073028316,39269.30962988917,38405.0097022432,LOP_R
22653,19,10,9,20190.72989217641,39254.03448842838,38471.47185286588,LOP_R
22654,19,10,10,20195.91496416714,39238.92258512607,38537.94218785938,LOP_R
22655,19,10,11,20201.271418275865,39223.0342092714,38604.420688509366,LOP_R
22656,19,10,12,20206.655020924914,39207.04524315897,38670.907336101474,LOP_R
22657,19,10,13,20212.065153874526,39191.01357050017,38737.40211192138,LOP_R
22658,19,10,14,20217.50119888489,39174.93910528311,38803.90499725472,LOP_R
22659,19,10,15,20222.962537716234,39158.821761495965,38870.43593263469,LOP_R
22660,19,10,16,20228.448552128768,39142.66145312687,38937.03630818823,LOP_R
22661,19,10,17,20233.9586238827,39126.45809416398,39003.69220453952,LOP_R
22662,19,10,18,20239.492134738248,39110.21159859544,39070.38716745025,LOP_R
22663,19,10,19,20245.048466455624,39093.92188040939,39137.104742682146,LOP_R
22664,19,10,20,20250.649312614278,39077.58843871488,39203.82847599691,LOP_R
22665,19,10,21,20256.36576533104,39061.202570363435,39270.54191315627,LOP_R
22666,19,10,22,20262.183646085945,39044.76235885434,39337.22859992192,LOP_R
22667,19,10,23,20268.08086176946,39028.26984793527,39403.872082055575,LOP_R
22668,19,10,24,20274.035319272047,39011.72708135389,39470.45590531896,LOP_R
22669,19,10,25,20280.02492548417,38995.13610285789,39536.963615473775,LOP_R
22670,19,10,26,20286.027587296296,38978.49895619492,39603.37875828173,LOP_R
22671,19,10,27,20292.021211598883,38961.81768511267,39669.68487950455,LOP_R
22672,19,10,28,20297.983705282397,38945.09433335881,39735.865524903944,LOP_R
22673,19,10,29,20303.287387810007,38928.330944681,39801.94853422967,LOP_R
22674,19,10,30,20307.01139797793,38911.52956282693,39867.98866581522,LOP_R
22675,19,10,31,20310.65661523174,38894.69223154427,39933.98532112468,LOP_R
22676,19,10,32,20314.411358947164,38877.82099458068,39999.93750971692,LOP_R
22677,19,10,33,20320.7124920631,38860.91789568384,40066.47798684483,LOP_R
22678,19,10,34,20326.933279882636,38843.98497860142,40133.434478623196,LOP_R
22679,19,10,35,20333.067384432983,38827.024287081105,40200.46331282904,LOP_R
22680,19,10,36,20339.108467741327,38810.03786487055,40267.56449210571,LOP_R
22681,19,10,37,20345.050191834864,38793.027755717434,40334.73801909653,LOP_R
22682,19,10,38,20350.886218740787,38775.99600336944,40401.983896444865,LOP_R
22683,19,10,39,20356.610210486288,38758.94465157423,40469.30212679403,LOP_R
22684,19,10,40,20362.215829098568,38741.87574407948,40536.69271278739,LOP_R
22685,19,10,41,20367.696736604816,38724.79132463286,40604.15565706826,LOP_R
22686,19,10,42,20373.038082346702,38707.693436982045,40671.69096228001,LOP_R
22687,19,10,43,20377.95067084431,38690.552516691176,40739.298631065954,LOP_R
22688,19,10,44,20382.80792575115,38673.34274751825,40806.97866606946,LOP_R
22689,19,10,45,20387.608489075712,38656.07211641881,40874.731069933834,LOP_R
22690,19,10,46,20392.3510028265,38638.7486104361,40942.55584530245,LOP_R
22691,19,10,47,20397.03410901203,38621.3802166134,41010.452994818625,LOP_R
22692,19,10,48,20401.656449640795,38603.974921993955,41078.422521125714,LOP_R
22693,19,10,49,20406.293840100992,38586.540713621034,41145.29598016956,LOP_R
22694,19,10,50,20410.713402262078,38569.0855785379,41211.86928245028,LOP_R
22695,19,11,0,19929.641980919914,38314.36065393074,37677.96105663225,LOP_R
22696,19,11,1,19933.713722204346,38300.553676489864,37748.86155989447,LOP_R
22697,19,11,2,19937.78091841744,38286.71791411208,37819.75954547718,LOP_R
22698,19,11,3,19941.84170835928,38272.85234184558,37890.655047586784,LOP_R
22699,19,11,4,19945.894230829952,38258.95593473855,37961.54810042972,LOP_R
22700,19,11,5,19949.93662462954,38245.02766783919,38032.37368886951,LOP_R
22701,19,11,6,19953.96702855812,38231.06651619566,38103.12437281914,LOP_R
22702,19,11,7,19957.98358141578,38217.07145485618,38173.82626357251,LOP_R
22703,19,11,8,19961.97679370795,38203.04145886893,38244.47728440234,LOP_R
22704,19,11,9,19965.913870098924,38188.97550328211,38315.07535858134,LOP_R
22705,19,11,10,19969.798671602795,38174.87256314389,38385.61840938223,LOP_R
22706,19,11,11,19973.91063680181,38160.731613502474,38456.10436007774,LOP_R
22707,19,11,12,19978.17444073374,38145.05775740277,38526.531133940574,LOP_R
22708,19,11,13,19982.50293546147,38126.48216510063,38596.896654243465,LOP_R
22709,19,11,14,19986.960829172793,38111.583102555865,38667.198772925934,LOP_R
22710,19,11,15,19991.16100206513,38096.5257840102,38737.42400341794,LOP_R
22711,19,11,16,19995.02316228135,38081.35634047676,38807.5679434017,LOP_R
22712,19,11,17,19998.858756748574,38066.12090296876,38877.63707735481,LOP_R
22713,19,11,18,20002.668371831525,38050.86560249935,38947.637889754915,LOP_R
22714,19,11,19,20006.443312960964,38035.636570081704,39017.57686507962,LOP_R
22715,19,11,20,20010.092794950488,38020.560856672586,39087.460487806566,LOP_R
22716,19,11,21,20013.625724077607,38005.84740916881,39157.29524241337,LOP_R
22717,19,11,22,20017.082630868324,37991.131742693084,39227.08761337764,LOP_R
22718,19,11,23,20020.50404584866,37976.41383970182,39296.84408517703,LOP_R
22719,19,11,24,20026.198317492614,37961.69368265143,39366.571142289125,LOP_R
22720,19,11,25,20033.118498960474,37947.39734140082,39436.27526919157,LOP_R
22721,19,11,26,20040.03204436774,37933.599446165266,39505.96295036199,LOP_R
22722,19,11,27,20046.035117903186,37919.902988817994,39575.640670277986,LOP_R
22723,19,11,28,20050.1222560745,37906.279073151934,39645.31491341721,LOP_R
22724,19,11,29,20054.18159451037,37892.73088141616,39714.992164257266,LOP_R
22725,19,11,30,20058.21180650283,37879.26159585971,39785.16703850753,LOP_R
22726,19,11,31,20062.211565343925,37865.87439873164,39855.54443592952,LOP_R
22727,19,11,32,20066.17954432569,37852.572472281005,39925.95011157876,LOP_R
22728,19,11,33,20070.114416740158,37838.90434452853,39996.38462025109,LOP_R
22729,19,11,34,20074.014855879366,37824.677891104715,40066.84851674236,LOP_R
22730,19,11,35,20077.87953503536,37810.59498377544,40137.34235584841,LOP_R
22731,19,11,36,20083.161215183583,37796.66946705251,40207.8666923651,LOP_R
22732,19,11,37,20090.153157233875,37782.14354954261,40278.422081088276,LOP_R
22733,19,11,38,20097.46687280797,37766.648981164646,40349.00907681378,LOP_R
22734,19,11,39,20105.085986977414,37751.19647185164,40419.62823433748,LOP_R
22735,19,11,40,20112.994124813755,37735.78497942891,40490.2801084552,LOP_R
22736,19,11,41,20121.174911388545,37720.41346172176,40560.9652539628,LOP_R
22737,19,11,42,20129.611971773338,37707.39824763861,40631.68422565613,LOP_R
22738,19,11,43,20137.986671751813,37701.549675560025,40702.43757833104,LOP_R
22739,19,11,44,20143.10331275309,37693.22715388544,40773.225866783374,LOP_R
22740,19,11,45,20148.176590294985,37678.399395833934,40844.04964580898,LOP_R
22741,19,11,46,20153.206318973807,37663.48637305244,40914.909470203704,LOP_R
22742,19,11,47,20158.19231338587,37649.75017298381,40985.8058947634,LOP_R
22743,19,11,48,20163.134388127484,37636.87564365124,41056.739474283924,LOP_R
22744,19,11,49,20168.03235779496,37624.07269833142,41127.7107635611,LOP_R
22745,19,11,50,20172.886036984615,37611.33932679166,41198.720317390806,LOP_R
22746,19,12,0,20104.108689261066,37885.29739969319,37491.89314245086,LOP_R
22747,19,12,1,20107.71229730501,37872.10582815192,37565.5160345967,LOP_R
22748,19,12,2,20111.266096119954,37858.873798269466,37639.13224053408,LOP_R
22749,19,12,3,20114.766920843056,37845.6014843685,37712.74175098744,LOP_R
22750,19,12,4,20118.211606611498,37832.28906077164,37786.34455668119,LOP_R
22751,19,12,5,20121.596988562433,37819.07165992332,37859.94064833977,LOP_R
22752,19,12,6,20124.919901833036,37806.40955165952,37933.53001668759,LOP_R
22753,19,12,7,20128.177181560477,37793.9900106436,38007.1126524491,LOP_R
22754,19,12,8,20131.616811599546,37781.83370288324,38080.68854634871,LOP_R
22755,19,12,9,20136.29487434607,37769.961294386056,38154.25768911086,LOP_R
22756,19,12,10,20141.201181131957,37758.29080591505,38227.82007145997,LOP_R
22757,19,12,11,20146.321568672083,37745.42937191767,38301.375684120474,LOP_R
22758,19,12,12,20151.25805790455,37732.541980910406,38374.92451781679,LOP_R
22759,19,12,13,20154.816319169535,37719.629451577995,38448.46656327336,LOP_R
22760,19,12,14,20158.320769463207,37706.692602605246,38522.0018112146,LOP_R
22761,19,12,15,20161.77210377927,37693.7322526769,38595.646212897445,LOP_R
22762,19,12,16,20165.17101711139,37680.74922047776,38669.32474876809,LOP_R
22763,19,12,17,20168.518204453263,37667.74432469261,38743.018359650916,LOP_R
22764,19,12,18,20171.814360798573,37654.718384006206,38816.726218491225,LOP_R
22765,19,12,19,20175.053604707657,37641.659345817774,38890.44741978545,LOP_R
